 1.2996e-20   SN2002ha
 1.95436e-20  SN2002ha
 2.82376e-20  SN2002ha
 3.91994e-20  SN2002ha
 5.22828e-20  SN2002ha
 6.69987e-20  SN2002ha
 8.24903e-20  SN2002ha
 9.75814e-20  SN2002ha
 1.10907e-19  SN2002ha
 1.2111e-19   SN2002ha
 1.27066e-19  SN2002ha
 1.28087e-19  SN2002ha
 1.24054e-19  SN2002ha
 1.15437e-19  SN2002ha
 1.03207e-19  SN2002ha
 8.86539e-20  SN2002ha
 7.31672e-20  SN2002ha
 5.8018e-20   SN2002ha
 4.42015e-20  SN2002ha
 3.23549e-20  SN2002ha
 2.27547e-20  SN2002ha
 1.53756e-20  SN2002ha
 9.98203e-21  SN2002ha
 6.22637e-21  SN2002ha
 3.73146e-21  SN2002ha
 2.14858e-21  SN2002ha
 1.18864e-21  SN2002ha
 6.31801e-22  SN2002ha
 3.22654e-22  SN2002ha
 1.58315e-22  SN2002ha
 7.46339e-23  SN2002ha
 3.38047e-23  SN2002ha
 1.47112e-23  SN2002ha
 6.151e-24    SN2002ha
 2.471e-24    SN2002ha
 9.53732e-25  SN2002ha
 3.53679e-25  SN2002ha
 1.26014e-25  SN2002ha
 4.31379e-26  SN2002ha
 1.41882e-26  SN2002ha
 4.48355e-27  SN2002ha
 1.36128e-27  SN2002ha
 3.97099e-28  SN2002ha
 1.11296e-28  SN2002ha
 2.997e-29    SN2002ha
 7.75397e-30  SN2002ha
 1.92748e-30  SN2002ha
 4.60343e-31  SN2002ha
 1.05634e-31  SN2002ha
 2.32891e-32  SN2002ha
 4.93322e-33  SN2002ha
 1.00401e-33  SN2002ha
 1.96323e-34  SN2002ha
 3.68836e-35  SN2002ha
 6.6577e-36   SN2002ha
 1.15463e-36  SN2002ha
 1.92394e-37  SN2002ha
 3.08011e-38  SN2002ha
 4.73772e-39  SN2002ha
 7.00166e-40  SN2002ha
 9.94172e-41  SN2002ha
 8.96911e-20  SN2002ha
 1.34879e-19  SN2002ha
 1.9488e-19   SN2002ha
 2.70532e-19  SN2002ha
 3.60827e-19  SN2002ha
 4.62388e-19  SN2002ha
 5.69302e-19  SN2002ha
 6.73453e-19  SN2002ha
 7.6542e-19   SN2002ha
 8.35835e-19  SN2002ha
 8.7694e-19   SN2002ha
 8.83989e-19  SN2002ha
 8.56155e-19  SN2002ha
 7.96684e-19  SN2002ha
 7.12275e-19  SN2002ha
 6.1184e-19   SN2002ha
 5.04959e-19  SN2002ha
 4.00408e-19  SN2002ha
 3.05055e-19  SN2002ha
 2.23296e-19  SN2002ha
 1.57041e-19  SN2002ha
 1.06114e-19  SN2002ha
 6.88905e-20  SN2002ha
 4.29709e-20  SN2002ha
